dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
2023-06-21 02:00:00,2,1535.42,9.39,37.7,18.6,16.93,24.83,30.13,4.5
2023-06-21 03:00:00,3,1428.6,2.15,34.27,82.25,18.36,25.09,30.27,3.99
2023-06-21 04:00:00,2,433.92,0.54,7.37,64.37,13.83,6.17,7.62,0.98
2023-06-21 05:00:00,1,350.48,0.47,5.18,52.93,10.25,4.24,5.26,0.82
2023-06-21 06:00:00,1,343.8,0.54,4.5,52.21,8.94,4.04,4.82,0.78
2023-06-21 07:00:00,1,363.83,0.66,4.97,57.22,9.18,4.67,5.43,0.85
2023-06-21 08:00:00,2,427.25,0.87,6.68,62.94,10.85,6.05,6.96,1.04
2023-06-21 09:00:00,1,520.71,1.23,9.6,58.65,11.8,7.01,8.07,1.17
2023-06-21 10:00:00,2,1108.17,2.12,28.45,30.4,13.11,12.97,15.12,2.56
2023-06-21 11:00:00,2,1682.28,3.8,42.16,3.35,13.35,21.06,24.98,3.93
2023-06-21 12:00:00,2,1655.58,9.83,32.9,0.24,11.8,24.28,30.07,4.75
2023-06-21 13:00:00,3,1508.71,11.18,26.05,0.16,10.61,25.51,32.82,5.13
2023-06-21 14:00:00,2,1241.68,7.38,22.96,0.56,8.34,23.4,30.99,3.83
2023-06-21 15:00:00,2,907.9,2.32,19.54,3.62,6.02,17.25,23.72,2.31
2023-06-21 16:00:00,1,500.68,0.06,10.45,15.38,3.93,8.99,12.58,1.03
2023-06-21 17:00:00,1,363.83,0.01,6.17,19.31,3.4,6.57,8.76,0.82
2023-06-21 18:00:00,1,313.76,0.01,4.33,20.74,3.43,6.05,7.6,0.82
2023-06-21 19:00:00,1,290.39,0.01,3.3,19.49,3.31,5.81,7.11,0.78
2023-06-21 20:00:00,1,280.38,0.01,2.96,16.09,3.31,5.72,6.91,0.73
2023-06-21 21:00:00,1,280.38,0.02,3.13,14.66,3.61,5.99,7.11,0.69
2023-06-21 22:00:00,1,303.75,0.03,4.16,15.74,4.53,6.77,7.96,0.74
2023-06-21 23:00:00,1,380.52,0.1,6.77,16.81,5.78,8.43,10.14,1.09
2023-06-22 00:00:00,2,453.95,0.85,8.65,21.82,7.15,10.22,12.67,1.27
2023-06-22 01:00:00,2,453.95,1.24,7.8,37.91,8.82,11.95,15.07,1.19
2023-06-22 02:00:00,2,427.25,1.05,6.77,54.36,10.01,12.84,16.6,1.23
2023-06-22 03:00:00,2,383.85,0.77,5.44,66.52,10.25,11.96,16.08,1.19
2023-06-22 04:00:00,2,320.43,0.52,3.34,62.94,7.21,9.25,13.71,0.91
2023-06-22 05:00:00,2,310.42,0.51,2.96,62.23,6.56,8.14,13.2,0.81
2023-06-22 06:00:00,2,313.76,0.57,3.13,63.66,6.91,7.79,13.53,0.75
2023-06-22 07:00:00,2,337.12,0.74,4.11,67.23,8.11,7.94,14.07,0.85
2023-06-22 08:00:00,2,393.87,1.02,6.08,69.38,9.78,8.57,14.71,1.11
2023-06-22 09:00:00,1,480.65,1.42,9.25,59.37,10.85,9.01,14.94,1.36
2023-06-22 10:00:00,2,694.27,1.13,16.96,38.62,11.56,10.72,16.69,2.09
2023-06-22 11:00:00,2,867.84,0.03,22.28,23.96,10.85,13.31,19.52,2.82
2023-06-22 12:00:00,2,867.84,0.02,20.73,22.89,9.18,14.79,21.11,2.91
2023-06-22 13:00:00,2,794.41,0.01,17.82,27.54,7.99,15.23,21.28,2.72
2023-06-22 14:00:00,2,727.65,0.0,15.59,31.47,7.09,15.2,20.99,2.69
2023-06-22 15:00:00,2,667.57,0.0,14.22,32.9,6.38,14.28,19.83,2.34
2023-06-22 16:00:00,2,567.44,0.0,12.17,33.26,5.25,12.1,17.27,1.63
2023-06-22 17:00:00,2,494.0,0.0,9.85,33.97,4.71,11.14,16.06,1.52
2023-06-22 18:00:00,2,447.27,0.0,8.14,35.05,4.65,11.2,15.96,1.71
2023-06-22 19:00:00,2,393.87,0.0,6.6,33.62,4.35,10.8,15.39,1.66
2023-06-22 20:00:00,1,343.8,0.0,5.18,30.04,3.87,9.79,13.99,1.31
2023-06-22 21:00:00,1,313.76,0.01,4.5,27.18,3.76,8.89,12.62,1.03
2023-06-22 22:00:00,1,320.43,0.01,4.8,27.89,4.23,8.51,11.95,0.96
2023-06-22 23:00:00,1,423.91,0.05,8.48,23.6,5.54,9.93,13.77,1.49
2023-06-23 00:00:00,2,587.46,1.12,13.54,18.78,7.33,11.65,16.23,2.01
2023-06-23 01:00:00,2,674.25,2.04,15.59,21.82,9.3,12.29,16.75,2.15
2023-06-23 02:00:00,2,614.17,1.79,13.37,35.05,10.61,11.5,15.23,2.01
2023-06-23 03:00:00,1,494.0,1.13,10.11,50.78,11.56,9.53,12.35,1.71
2023-06-23 04:00:00,1,323.77,0.59,4.63,51.5,8.11,6.32,8.09,0.83
2023-06-23 05:00:00,1,313.76,0.57,3.86,54.36,7.15,6.03,7.6,0.74
2023-06-23 06:00:00,2,327.11,0.64,3.9,60.8,7.51,6.41,8.15,0.75
2023-06-23 07:00:00,2,333.79,0.67,4.07,62.23,7.57,6.51,8.6,0.74
2023-06-23 08:00:00,1,357.15,0.75,5.23,58.65,8.23,6.75,9.14,0.79
2023-06-23 09:00:00,1,400.54,0.77,7.45,54.36,9.06,8.24,11.0,0.89
2023-06-23 10:00:00,2,433.92,0.24,9.34,51.5,9.06,10.83,13.97,0.97
2023-06-23 11:00:00,2,417.23,0.0,8.91,49.35,8.7,12.04,14.94,1.01
2023-06-23 12:00:00,2,373.84,0.0,7.37,45.78,7.51,10.55,12.82,0.9
2023-06-23 13:00:00,1,390.53,0.0,7.45,38.98,6.74,9.4,11.4,1.11
2023-06-23 14:00:00,1,427.25,0.0,8.05,32.54,6.14,9.21,11.35,1.35
2023-06-23 15:00:00,1,427.25,0.01,8.05,27.89,5.48,8.39,10.56,1.25
2023-06-23 16:00:00,1,377.18,0.01,7.11,24.68,4.53,6.82,8.87,0.92
2023-06-23 17:00:00,1,313.76,0.01,5.14,23.6,3.55,5.73,7.57,0.75
2023-06-23 18:00:00,1,283.72,0.01,3.9,22.89,3.01,5.32,6.94,0.75
2023-06-23 19:00:00,1,263.69,0.01,3.26,20.21,2.74,5.2,6.63,0.76
2023-06-23 20:00:00,1,253.68,0.02,3.0,16.63,2.68,5.24,6.48,0.78
2023-06-23 21:00:00,1,253.68,0.04,3.26,13.77,2.86,5.38,6.51,0.81
2023-06-23 22:00:00,1,270.37,0.09,4.28,11.98,3.46,5.73,6.86,0.9
2023-06-23 23:00:00,1,333.79,0.31,6.51,10.28,4.47,6.62,8.05,1.17
2023-06-24 00:00:00,1,397.21,1.75,6.94,13.23,5.54,7.15,8.89,1.22
2023-06-24 01:00:00,1,353.81,1.58,5.57,27.54,6.91,6.47,7.81,0.89
2023-06-24 02:00:00,1,340.46,1.1,5.14,40.05,7.75,6.72,7.97,0.85
2023-06-24 03:00:00,1,320.43,0.73,4.5,51.5,8.34,6.94,8.06,0.79
2023-06-24 04:00:00,1,300.41,0.48,3.47,55.79,7.21,6.73,7.67,0.63
2023-06-24 05:00:00,1,293.73,0.43,3.26,55.07,6.79,6.3,7.16,0.59
2023-06-24 06:00:00,1,290.39,0.45,3.51,52.93,7.03,5.47,6.29,0.59
2023-06-24 07:00:00,1,283.72,0.43,3.68,48.64,6.74,4.47,5.26,0.55
2023-06-24 08:00:00,1,283.72,0.34,4.24,42.92,6.44,4.01,4.8,0.53
2023-06-24 09:00:00,1,300.41,0.15,5.18,38.27,6.14,4.37,5.22,0.53
2023-06-24 10:00:00,1,520.71,0.14,13.02,29.68,6.79,7.4,8.85,1.31
2023-06-24 11:00:00,2,741.0,0.05,19.88,20.03,7.15,11.61,14.12,2.15
2023-06-24 12:00:00,2,761.03,0.14,19.71,14.13,6.68,13.63,17.23,2.69
2023-06-24 13:00:00,2,741.0,0.19,18.51,11.35,6.56,14.81,19.16,3.13
2023-06-24 14:00:00,2,660.9,0.16,15.77,11.0,5.9,14.28,18.64,2.79
2023-06-24 15:00:00,2,540.73,0.15,12.51,10.64,5.01,11.8,15.61,2.01
2023-06-24 16:00:00,1,390.53,0.08,8.83,10.91,3.81,8.31,11.12,1.19
2023-06-24 17:00:00,1,300.41,0.03,5.91,12.16,3.19,6.49,8.55,0.93
2023-06-24 18:00:00,1,260.35,0.01,4.07,13.59,2.95,5.81,7.44,0.86
2023-06-24 19:00:00,1,240.33,0.01,2.96,13.59,2.62,5.47,6.84,0.78
2023-06-24 20:00:00,1,230.31,0.02,2.48,12.34,2.44,5.34,6.58,0.74
2023-06-24 21:00:00,1,233.65,0.03,2.57,11.27,2.5,5.34,6.51,0.71
2023-06-24 22:00:00,1,253.68,0.04,3.47,11.62,3.07,5.62,6.83,0.78
2023-06-24 23:00:00,1,333.79,0.14,6.25,11.98,4.35,6.82,8.37,1.14
2023-06-25 00:00:00,1,427.25,0.67,9.17,15.38,6.26,8.16,10.04,1.38
2023-06-25 01:00:00,1,420.57,0.54,8.83,28.97,9.06,8.75,10.21,1.12
2023-06-25 02:00:00,1,410.56,0.43,7.97,36.84,10.37,9.41,10.67,1.03
2023-06-25 03:00:00,1,380.52,0.28,6.6,41.84,10.13,9.47,10.52,0.85
2023-06-25 04:00:00,1,340.46,0.13,4.8,44.35,7.63,8.4,9.2,0.6
2023-06-25 05:00:00,1,337.12,0.08,4.46,44.35,6.79,7.41,8.1,0.55
2023-06-25 06:00:00,1,340.46,0.04,4.63,43.27,6.85,7.06,7.75,0.59
2023-06-25 07:00:00,1,343.8,0.04,4.88,42.56,6.85,7.51,8.29,0.62
2023-06-25 08:00:00,1,363.83,0.05,5.91,41.13,7.75,8.38,9.3,0.72
2023-06-25 09:00:00,1,400.54,0.04,7.63,38.98,9.06,9.15,10.18,0.82
2023-06-25 10:00:00,1,440.6,0.01,9.6,36.84,10.61,9.91,11.14,0.94
2023-06-25 11:00:00,2,440.6,0.0,10.2,34.33,11.44,10.42,11.94,1.01
2023-06-25 12:00:00,2,413.89,0.0,9.68,31.47,10.97,10.58,12.44,0.97
2023-06-25 13:00:00,2,507.35,0.01,12.85,22.71,9.18,13.23,16.31,1.66
2023-06-25 14:00:00,2,627.52,0.12,16.62,11.98,7.39,16.83,21.65,2.25
2023-06-25 15:00:00,2,620.84,0.67,16.79,4.74,5.78,17.08,22.47,2.18
2023-06-25 16:00:00,2,473.98,1.03,12.68,2.28,4.11,12.61,16.64,1.65
2023-06-25 17:00:00,2,377.18,0.83,9.85,2.44,3.93,10.4,13.33,1.6
2023-06-25 18:00:00,2,333.79,0.5,8.74,3.04,4.29,10.08,12.41,1.71
2023-06-25 19:00:00,2,297.07,0.32,7.63,3.53,4.41,10.19,12.37,1.79
2023-06-25 20:00:00,2,273.7,0.3,6.68,3.62,4.53,10.16,12.3,1.92
2023-06-25 21:00:00,2,277.04,0.46,6.6,3.04,5.01,10.2,12.25,2.06
2023-06-25 22:00:00,2,327.11,1.17,7.71,1.77,6.08,11.0,13.02,2.25
2023-06-25 23:00:00,2,520.71,4.64,9.77,0.69,7.87,13.85,16.77,2.69
2023-06-26 00:00:00,2,747.68,9.05,13.02,6.97,10.01,16.65,20.66,2.82
2023-06-26 01:00:00,2,514.03,2.46,14.05,45.78,16.45,12.19,14.21,1.16
2023-06-26 02:00:00,2,514.03,1.42,15.59,68.66,21.22,13.0,15.09,1.25
2023-06-26 03:00:00,2,514.03,0.54,16.11,69.38,23.6,13.21,15.29,1.28
2023-06-26 04:00:00,2,427.25,0.09,10.97,47.92,16.45,10.37,11.95,0.93
2023-06-26 05:00:00,1,387.19,0.14,8.05,40.77,12.04,9.25,10.51,0.76
2023-06-26 06:00:00,1,383.85,0.19,7.2,41.48,10.97,9.36,10.44,0.7
2023-06-26 07:00:00,1,380.52,0.15,6.68,42.2,9.78,9.82,10.84,0.66
2023-06-26 08:00:00,2,403.88,0.09,7.63,38.98,9.78,10.49,11.61,0.79
2023-06-26 09:00:00,2,447.27,0.05,9.17,35.05,10.01,11.06,12.28,0.93
2023-06-26 10:00:00,2,687.6,0.02,16.45,26.11,10.61,13.89,15.78,1.85
2023-06-26 11:00:00,2,881.2,0.06,21.59,17.17,10.13,17.31,20.34,2.69
2023-06-26 12:00:00,2,847.82,0.19,20.22,11.62,8.7,18.39,22.61,2.91
2023-06-26 13:00:00,2,907.9,0.87,20.91,5.72,8.34,21.41,27.11,3.55
2023-06-26 14:00:00,3,1028.06,3.21,21.08,1.31,8.34,25.48,32.94,4.31
2023-06-26 15:00:00,3,1041.41,6.43,17.99,0.29,8.11,26.02,34.48,4.24
2023-06-26 16:00:00,2,881.2,7.6,13.88,0.12,6.79,21.58,29.89,3.1
2023-06-26 17:00:00,2,680.92,6.15,11.14,0.2,5.36,17.12,24.18,2.15
2023-06-26 18:00:00,2,514.03,2.99,10.37,0.99,4.65,14.22,19.58,1.66
2023-06-26 19:00:00,2,357.15,0.14,8.14,6.88,4.29,11.03,14.03,1.11
2023-06-26 20:00:00,1,310.42,0.02,6.0,10.46,4.23,9.4,11.49,1.06
2023-06-26 21:00:00,1,303.75,0.03,5.74,11.44,4.59,8.32,10.01,1.09
2023-06-26 22:00:00,1,340.46,0.06,7.45,11.18,5.9,8.31,9.89,1.28
2023-06-26 23:00:00,2,487.33,0.46,13.37,7.78,8.82,10.72,12.76,1.96
2023-06-27 00:00:00,2,700.95,2.65,19.88,4.87,13.71,13.84,16.32,2.47
2023-06-27 01:00:00,2,747.68,3.74,22.96,11.98,22.65,15.19,17.3,2.12
2023-06-27 02:00:00,2,727.65,3.07,22.62,30.76,26.94,15.78,17.86,1.84
2023-06-27 03:00:00,2,594.14,1.58,17.14,62.94,26.46,14.18,16.19,1.41
2023-06-27 04:00:00,2,397.21,0.63,8.14,64.37,16.45,8.59,10.14,0.83
2023-06-27 05:00:00,1,357.15,0.46,6.85,52.21,13.35,6.38,7.59,0.8
2023-06-27 06:00:00,1,377.18,0.43,8.23,42.56,14.19,5.84,6.78,0.9
2023-06-27 07:00:00,1,527.38,0.53,13.88,32.9,15.14,7.4,8.57,1.5
2023-06-27 08:00:00,2,801.09,0.71,23.31,25.75,15.97,10.89,12.69,2.25
2023-06-27 09:00:00,2,1068.12,0.99,33.93,15.2,16.69,14.02,16.42,2.79
2023-06-27 10:00:00,2,1335.14,2.71,41.81,4.43,17.4,17.63,20.87,3.64
2023-06-27 11:00:00,2,1361.85,5.53,39.07,0.62,15.26,19.89,24.4,3.96
2023-06-27 12:00:00,2,1148.22,7.1,28.79,0.17,11.68,19.38,25.27,3.74
2023-06-27 13:00:00,2,1014.71,8.05,21.76,0.1,9.66,19.16,26.01,3.67
2023-06-27 14:00:00,2,934.6,8.27,17.82,0.11,8.7,19.29,27.0,3.86
2023-06-27 15:00:00,2,814.44,7.6,14.57,0.15,7.57,17.03,25.07,3.51
2023-06-27 16:00:00,2,627.52,5.7,11.48,0.23,6.14,12.23,19.31,2.5
2023-06-27 17:00:00,1,480.65,3.69,9.77,0.39,5.42,9.38,15.22,2.18
2023-06-27 18:00:00,1,400.54,2.35,9.17,0.62,5.54,8.43,13.39,2.28
2023-06-27 19:00:00,1,343.8,1.51,8.4,0.87,5.78,7.71,11.74,2.12
2023-06-27 20:00:00,1,310.42,1.16,8.05,1.07,6.32,7.27,10.47,1.9
2023-06-27 21:00:00,1,303.75,1.06,8.91,1.3,7.99,7.24,9.75,1.71
2023-06-27 22:00:00,1,317.1,0.64,12.51,2.86,14.66,7.63,9.26,1.28
2023-06-27 23:00:00,2,407.22,2.21,15.77,1.43,20.03,9.77,11.54,1.65
2023-06-28 00:00:00,2,520.71,5.7,15.59,3.89,22.17,11.24,13.32,1.87
2023-06-28 01:00:00,2,554.08,4.36,18.51,14.13,25.27,11.27,13.14,1.58
2023-06-28 02:00:00,2,527.38,1.93,17.65,30.4,24.08,10.12,11.78,1.33
2023-06-28 03:00:00,1,447.27,0.77,12.68,41.84,18.84,7.69,9.0,1.03
2023-06-28 04:00:00,1,367.16,0.38,7.8,45.78,12.04,5.88,6.7,0.66
2023-06-28 05:00:00,1,367.16,0.4,6.51,52.21,10.13,6.72,7.38,0.59
2023-06-28 06:00:00,2,387.19,0.47,6.43,60.08,10.73,8.32,8.94,0.6
2023-06-28 07:00:00,2,440.6,0.6,8.74,65.09,13.35,10.14,10.92,0.88
2023-06-28 08:00:00,2,547.41,0.59,13.02,62.94,16.69,12.13,13.26,1.33
2023-06-28 09:00:00,2,660.9,0.43,16.79,51.5,16.93,13.03,14.33,1.55
2023-06-28 10:00:00,2,821.11,0.14,20.22,38.62,14.19,13.77,15.28,1.93
2023-06-28 11:00:00,2,947.95,0.0,21.93,31.47,11.32,15.51,17.52,2.5
2023-06-28 12:00:00,2,947.95,0.0,21.08,28.97,9.78,16.59,19.15,2.79
2023-06-28 13:00:00,2,894.55,0.01,19.19,25.75,8.58,16.2,19.17,2.82
2023-06-28 14:00:00,2,867.84,0.05,19.36,20.21,7.99,16.09,19.62,3.04
2023-06-28 15:00:00,2,867.84,0.12,20.39,15.38,7.57,15.66,19.59,2.91
2023-06-28 16:00:00,2,741.0,0.1,18.85,14.84,6.2,12.58,16.29,1.98
2023-06-28 17:00:00,2,580.79,0.03,14.74,17.34,5.07,10.07,13.42,1.39
2023-06-28 18:00:00,1,460.62,0.01,10.97,19.49,4.53,8.64,11.59,1.12
2023-06-28 19:00:00,1,357.15,0.01,7.37,19.67,3.99,6.98,9.14,0.86
2023-06-28 20:00:00,1,307.08,0.01,5.14,18.95,3.67,5.98,7.51,0.78
2023-06-28 21:00:00,1,297.07,0.02,4.2,17.88,3.76,5.47,6.63,0.73
2023-06-28 22:00:00,1,313.76,0.03,4.67,16.63,4.47,5.44,6.49,0.8
2023-06-28 23:00:00,1,393.87,0.24,7.54,12.87,6.02,6.61,8.06,1.22
2023-06-29 00:00:00,1,507.35,2.04,9.51,14.13,8.23,8.04,9.98,1.55
2023-06-29 01:00:00,1,534.06,1.93,10.54,30.4,11.32,9.14,11.0,1.42
2023-06-29 02:00:00,1,520.71,1.09,10.28,45.78,13.47,9.65,11.46,1.33
2023-06-29 03:00:00,1,473.98,0.57,9.25,50.07,14.54,8.75,10.34,1.16
2023-06-29 04:00:00,1,397.21,0.32,6.6,44.35,11.09,6.2,7.28,0.75
2023-06-29 05:00:00,1,387.19,0.25,6.43,42.2,10.37,5.57,6.46,0.68
2023-06-29 06:00:00,1,393.87,0.17,6.77,41.84,10.13,5.72,6.54,0.65
2023-06-29 07:00:00,1,427.25,0.18,8.65,40.41,11.56,6.42,7.33,0.79
2023-06-29 08:00:00,1,494.0,0.39,11.14,40.05,13.47,7.48,8.61,1.01
2023-06-29 09:00:00,1,580.79,0.52,13.71,37.91,13.59,8.44,9.69,1.09
2023-06-29 10:00:00,2,767.71,0.25,18.68,30.76,11.92,10.95,12.61,1.6
2023-06-29 11:00:00,2,974.66,0.02,22.62,24.68,10.49,14.82,17.19,2.37
2023-06-29 12:00:00,2,1041.41,0.03,23.65,22.53,9.89,17.87,20.94,2.91
2023-06-29 13:00:00,2,1001.36,0.02,21.42,23.6,9.06,18.91,22.07,2.88
2023-06-29 14:00:00,2,921.25,0.02,19.02,23.6,8.34,17.96,21.08,2.69
2023-06-29 15:00:00,2,787.73,0.02,16.79,21.64,7.09,15.03,18.01,2.15
2023-06-29 16:00:00,2,607.49,0.03,13.71,19.49,5.72,10.44,12.84,1.22
2023-06-29 17:00:00,1,514.03,0.02,11.82,17.7,5.84,8.59,10.6,0.98
2023-06-29 18:00:00,1,487.33,0.02,12.0,16.27,7.27,8.62,10.45,1.01
2023-06-29 19:00:00,1,410.56,0.02,12.68,17.7,13.11,8.07,9.32,0.63
2023-06-29 20:00:00,1,380.52,0.03,14.57,15.02,15.97,8.67,9.79,0.53
2023-06-29 21:00:00,1,367.16,0.09,16.28,11.27,16.69,9.37,10.48,0.47
2023-06-29 22:00:00,2,370.5,0.26,18.85,7.42,18.12,10.51,11.7,0.5
2023-06-29 23:00:00,2,410.56,1.12,21.42,3.31,20.27,12.01,13.49,0.74
2023-06-30 00:00:00,2,473.98,4.3,20.22,2.48,22.17,12.83,14.63,0.97
2023-06-30 01:00:00,2,534.06,6.31,21.08,5.59,25.99,13.85,15.62,0.97
2023-06-30 02:00:00,2,574.11,5.53,25.7,9.12,31.95,15.7,17.36,0.77
2023-06-30 03:00:00,2,607.49,5.03,30.5,13.41,37.19,17.85,19.48,0.57
2023-06-30 04:00:00,2,587.46,4.41,27.76,28.61,36.24,17.44,18.95,0.32
2023-06-30 05:00:00,2,607.49,2.35,25.02,53.64,33.38,17.94,19.34,0.18
2023-06-30 06:00:00,2,634.19,1.22,18.85,82.97,30.04,19.83,21.25,0.03
2023-06-30 07:00:00,3,594.14,0.78,12.34,107.29,25.27,19.53,20.96,0.02
2023-06-30 08:00:00,3,574.11,0.61,10.11,114.44,22.17,17.96,19.43,0.18
2023-06-30 09:00:00,3,560.76,0.61,10.2,100.14,19.07,14.64,16.05,0.4
2023-06-30 10:00:00,2,827.79,0.47,19.02,63.66,15.26,14.15,16.01,1.49
2023-06-30 11:00:00,2,1188.28,0.01,28.79,30.76,13.23,17.4,20.23,2.66
2023-06-30 12:00:00,2,1228.33,0.09,30.16,17.34,10.97,19.68,23.39,3.1
2023-06-30 13:00:00,2,1214.98,0.26,29.47,12.34,9.54,22.45,26.98,3.67
2023-06-30 14:00:00,3,1241.68,0.54,29.47,8.49,8.82,25.92,31.51,4.12
2023-06-30 15:00:00,3,1174.93,1.02,28.1,5.5,7.99,25.67,31.92,3.83
2023-06-30 16:00:00,2,974.66,1.26,23.31,3.76,6.44,20.81,26.71,2.6
2023-06-30 17:00:00,2,727.65,0.56,17.31,4.83,4.41,16.0,20.48,1.63
2023-06-30 18:00:00,2,534.06,0.14,11.48,7.96,3.43,12.74,15.55,1.22
2023-06-30 19:00:00,1,367.16,0.03,6.43,11.27,3.13,9.41,11.15,0.89
2023-06-30 20:00:00,1,310.42,0.04,4.67,10.28,3.1,7.84,9.12,0.93
2023-06-30 21:00:00,1,303.75,0.07,4.54,9.03,3.52,7.11,8.18,1.04
2023-06-30 22:00:00,1,340.46,0.14,6.0,8.05,4.65,7.37,8.41,1.19
2023-06-30 23:00:00,1,453.95,0.79,9.51,4.83,6.44,8.98,10.43,1.6
2023-07-01 00:00:00,2,587.46,3.41,11.65,4.6,8.58,10.55,12.44,1.84
2023-07-01 01:00:00,2,507.35,1.75,12.51,23.6,14.54,10.39,11.68,1.08
2023-07-01 02:00:00,2,494.0,1.19,11.65,43.99,17.4,11.11,12.31,0.95
2023-07-01 03:00:00,2,467.3,0.73,9.0,63.66,17.64,11.04,12.19,0.83
2023-07-01 04:00:00,2,397.21,0.42,5.1,66.52,12.4,8.71,9.57,0.51
2023-07-01 05:00:00,2,383.85,0.35,4.03,65.09,10.25,7.71,8.46,0.47
2023-07-01 06:00:00,2,393.87,0.33,3.77,65.8,9.89,7.87,8.6,0.46
2023-07-01 07:00:00,2,407.22,0.36,4.46,65.8,10.49,8.32,9.01,0.49
2023-07-01 08:00:00,2,447.27,0.37,6.6,65.8,12.64,9.37,10.11,0.59
2023-07-01 09:00:00,2,500.68,0.28,9.68,59.37,15.02,10.46,11.25,0.67
2023-07-01 10:00:00,2,807.76,0.15,21.08,42.92,15.74,14.48,15.94,1.52
2023-07-01 11:00:00,2,1228.33,0.01,35.99,24.68,14.9,22.25,25.12,2.41
2023-07-01 12:00:00,3,1228.33,0.03,42.16,14.66,11.32,26.66,30.95,2.47
2023-07-01 13:00:00,3,1001.36,0.03,38.73,11.8,8.11,26.96,31.59,2.37
2023-07-01 14:00:00,3,794.41,0.02,30.5,12.34,6.56,25.81,29.86,2.09
2023-07-01 15:00:00,2,607.49,0.0,21.08,17.7,5.48,23.32,26.56,1.54
2023-07-01 16:00:00,2,453.95,0.0,12.51,24.68,4.29,19.43,21.7,0.82
2023-07-01 17:00:00,2,390.53,0.0,8.83,21.46,3.58,17.27,19.05,0.86
2023-07-01 18:00:00,2,363.83,0.0,7.28,18.6,3.49,16.73,18.14,1.03
2023-07-01 19:00:00,2,347.14,0.0,6.34,16.63,3.78,16.01,17.19,1.44
2023-07-01 20:00:00,2,337.12,0.0,6.08,16.09,4.83,14.67,15.71,2.15
2023-07-01 21:00:00,2,350.48,0.0,7.11,15.91,6.38,13.94,14.96,2.88
2023-07-01 22:00:00,2,420.57,0.01,10.54,17.34,9.18,14.92,16.04,3.7
2023-07-01 23:00:00,2,574.11,0.05,16.45,15.74,11.21,16.76,18.43,4.18
2023-07-02 00:00:00,2,660.9,0.38,19.36,12.34,10.01,15.17,17.14,3.13
2023-07-02 01:00:00,2,527.38,0.33,14.74,19.85,12.16,12.7,13.94,0.97
2023-07-02 02:00:00,2,527.38,0.39,16.62,20.21,16.69,13.35,14.56,0.88
2023-07-02 03:00:00,2,574.11,0.38,22.62,20.74,24.08,15.89,17.19,0.86
2023-07-02 04:00:00,2,520.71,0.35,20.22,26.11,23.6,15.37,16.37,0.34
2023-07-02 05:00:00,2,514.03,0.07,18.16,29.68,23.6,14.5,15.33,0.11
2023-07-02 06:00:00,2,527.38,0.01,16.28,36.12,24.08,14.45,15.31,0.01
2023-07-02 07:00:00,2,687.6,0.0,19.02,35.41,20.98,15.75,17.21,0.79
2023-07-02 08:00:00,2,1001.36,0.02,27.42,25.75,19.31,19.47,21.88,1.8
2023-07-02 09:00:00,2,1321.79,0.16,38.04,16.45,19.55,23.07,26.12,2.66
2023-07-02 10:00:00,3,1562.12,1.2,43.53,12.16,19.79,25.68,28.96,3.74
2023-07-02 11:00:00,2,1375.2,0.56,42.16,6.62,14.66,24.15,27.57,3.32
2023-07-02 12:00:00,2,961.3,0.65,31.19,4.43,9.06,19.5,23.24,2.44
2023-07-02 13:00:00,2,694.27,0.63,20.56,3.49,6.2,15.36,19.16,2.01
2023-07-02 14:00:00,2,574.11,0.79,14.91,2.44,5.25,13.05,16.25,1.88
2023-07-02 15:00:00,2,500.68,1.02,11.48,1.68,4.65,10.91,13.47,1.58
2023-07-02 16:00:00,1,417.23,0.89,8.57,1.27,3.99,8.28,10.14,1.03
2023-07-02 17:00:00,1,357.15,0.89,6.85,0.89,4.35,7.13,8.54,0.84
2023-07-02 18:00:00,1,313.76,0.67,6.08,1.11,4.95,6.53,7.54,0.65
2023-07-02 19:00:00,1,287.06,0.31,4.97,2.53,4.89,5.21,5.81,0.44
2023-07-02 20:00:00,1,283.72,0.24,4.24,2.95,4.65,4.54,5.08,0.46
2023-07-02 21:00:00,1,283.72,0.34,3.98,2.5,4.77,4.23,4.76,0.51
2023-07-02 22:00:00,1,297.07,0.75,4.5,1.52,5.66,4.29,4.91,0.63
2023-07-02 23:00:00,1,343.8,2.37,4.93,0.48,7.27,4.8,5.78,0.92
2023-07-03 00:00:00,1,397.21,4.69,5.01,0.74,9.06,5.01,6.4,1.09
2023-07-03 01:00:00,1,403.88,3.69,8.23,6.62,11.56,4.93,6.31,1.04
2023-07-03 02:00:00,1,383.85,1.54,10.54,31.47,12.99,5.4,6.85,1.04
2023-07-03 03:00:00,2,353.81,0.79,8.57,62.23,13.23,5.66,7.12,0.95
2023-07-03 04:00:00,1,320.43,0.5,6.85,58.65,11.8,4.92,6.22,0.79
2023-07-03 05:00:00,1,327.11,0.52,7.2,50.07,11.09,4.52,5.62,0.75
2023-07-03 06:00:00,1,357.15,0.56,8.31,47.21,11.44,4.79,5.78,0.78
2023-07-03 07:00:00,1,367.16,0.6,8.48,43.63,10.37,4.72,5.68,0.78
2023-07-03 08:00:00,1,380.52,0.54,9.6,33.97,8.94,4.66,5.7,0.79
2023-07-03 09:00:00,1,407.22,0.48,11.82,20.03,7.87,4.47,5.55,0.78
